risk_id,project_id,project_name,risk_identifier,risk_statement,risk_impact,risk_probability,risk_status,mitigation_description,gyr_constraint,gyr_status,contingency_description
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",scope,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",budget,green,"conmtingency is iimpotandt and we need to have the information available to us when needed"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",budget,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",schedule,green,"conmtingency is iimpotandt and we need to have the information available to us when needed"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",schedule,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",overall,yellow,"conmtingency is iimpotandt and we need to have the information available to us when needed"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",overall,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",scope,green,"conmtingency is iimpotandt and we need to have the information available to us when needed"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",scope,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",schedule,red,"conmtingency is iimpotandt and we need to have the information available to us when needed"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",schedule,red,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",budget,red,"conmtingency is iimpotandt and we need to have the information available to us when needed"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",budget,red,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",overall,green,"conmtingency is iimpotandt and we need to have the information available to us when needed"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",overall,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",schedule,yellow,"conmtingency is iimpotandt and we need to have the information available to us when needed"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",schedule,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",communication,yellow,"conmtingency is iimpotandt and we need to have the information available to us when needed"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",communication,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",procurement,yellow,"conmtingency is iimpotandt and we need to have the information available to us when needed"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",procurement,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",overall,yellow,"conmtingency is iimpotandt and we need to have the information available to us when needed"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",overall,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",resources,yellow,"conmtingency is iimpotandt and we need to have the information available to us when needed"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",resources,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",resources,red,"conmtingency is iimpotandt and we need to have the information available to us when needed"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",resources,red,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",communication,green,"conmtingency is iimpotandt and we need to have the information available to us when needed"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",communication,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",procurement,green,"conmtingency is iimpotandt and we need to have the information available to us when needed"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",procurement,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",overall,green,"conmtingency is iimpotandt and we need to have the information available to us when needed"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",overall,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",overall,red,"conmtingency is iimpotandt and we need to have the information available to us when needed"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",overall,red,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",overall,yellow,"conmtingency is iimpotandt and we need to have the information available to us when needed"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",overall,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",budget,green,"conmtingency is iimpotandt and we need to have the information available to us when needed"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",budget,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",schedule,yellow,"conmtingency is iimpotandt and we need to have the information available to us when needed"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",schedule,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",overall,red,"conmtingency is iimpotandt and we need to have the information available to us when needed"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",overall,red,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",schedule,red,"conmtingency is iimpotandt and we need to have the information available to us when needed"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",schedule,red,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",resources,red,"conmtingency is iimpotandt and we need to have the information available to us when needed"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",resources,red,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",overall,yellow,"conmtingency is iimpotandt and we need to have the information available to us when needed"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",overall,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",resources,yellow,"conmtingency is iimpotandt and we need to have the information available to us when needed"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",resources,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",other,green,"conmtingency is iimpotandt and we need to have the information available to us when needed"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",other,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",other,green,"conmtingency is iimpotandt and we need to have the information available to us when needed"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",other,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",overall,green,"conmtingency is iimpotandt and we need to have the information available to us when needed"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",overall,green,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",schedule,yellow,"conmtingency is iimpotandt and we need to have the information available to us when needed"
7,2,"Virtual Desk Top Install",R1,"There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.",4,50,open,"this is something that can be managed",schedule,yellow,"contingency work will include putting together a change request if this actually does happen and have a effect on the project"
8,3,"Software Development",R1,"there is a possibility that the design does not have enough detail for the manufacturing group to use it to ensure the machinery has been set properly",3,65,open,NULL,overall,green,NULL
8,3,"Software Development",R1,"there is a possibility that the design does not have enough detail for the manufacturing group to use it to ensure the machinery has been set properly",3,65,open,NULL,scope,green,NULL
8,3,"Software Development",R1,"there is a possibility that the design does not have enough detail for the manufacturing group to use it to ensure the machinery has been set properly",3,65,open,NULL,budget,green,NULL
8,3,"Software Development",R1,"there is a possibility that the design does not have enough detail for the manufacturing group to use it to ensure the machinery has been set properly",3,65,open,NULL,schedule,green,NULL
8,3,"Software Development",R1,"there is a possibility that the design does not have enough detail for the manufacturing group to use it to ensure the machinery has been set properly",3,65,open,NULL,overall,red,NULL
8,3,"Software Development",R1,"there is a possibility that the design does not have enough detail for the manufacturing group to use it to ensure the machinery has been set properly",3,65,open,NULL,scope,yellow,NULL
8,3,"Software Development",R1,"there is a possibility that the design does not have enough detail for the manufacturing group to use it to ensure the machinery has been set properly",3,65,open,NULL,schedule,yellow,NULL
8,3,"Software Development",R1,"there is a possibility that the design does not have enough detail for the manufacturing group to use it to ensure the machinery has been set properly",3,65,open,NULL,budget,red,NULL
8,3,"Software Development",R1,"there is a possibility that the design does not have enough detail for the manufacturing group to use it to ensure the machinery has been set properly",3,65,open,NULL,overall,yellow,NULL
8,3,"Software Development",R1,"there is a possibility that the design does not have enough detail for the manufacturing group to use it to ensure the machinery has been set properly",3,65,open,NULL,overall,green,NULL
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",overall,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",scope,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",budget,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",schedule,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",overall,yellow,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",scope,yellow,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",schedule,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",budget,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",overall,red,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",schedule,red,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",scope,yellow,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",overall,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",schedule,yellow,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",scope,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",overall,yellow,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",risk,yellow,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",technology,red,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",other,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",resources,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",resources,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",risk,yellow,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",technology,yellow,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",other,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",other,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",scope,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",scope,yellow,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",schedule,red,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",schedule,red,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",schedule,red,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",overall,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",schedule,yellow,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",technology,yellow,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",scope,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",overall,yellow,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",scope,yellow,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",other,yellow,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",quality,red,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",quality,red,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,"Office Move",R7,"There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.",3,80,open,"we need to do something to reduce the probability of this occurring",overall,red,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,overall,green,NULL
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,scope,green,NULL
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,budget,green,NULL
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,schedule,green,NULL
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,overall,yellow,NULL
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,scope,green,NULL
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,schedule,red,NULL
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,budget,red,NULL
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,overall,green,NULL
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,schedule,yellow,NULL
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,communication,yellow,NULL
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,procurement,yellow,NULL
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,overall,yellow,NULL
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,resources,yellow,NULL
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,resources,red,NULL
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,communication,green,NULL
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,procurement,green,NULL
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,overall,green,NULL
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,overall,red,NULL
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,overall,yellow,NULL
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,budget,green,NULL
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,schedule,yellow,NULL
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,overall,red,NULL
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,schedule,red,NULL
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,resources,red,NULL
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,overall,yellow,NULL
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,resources,yellow,NULL
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,other,green,NULL
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,other,green,NULL
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,overall,green,NULL
10,2,"Virtual Desk Top Install",R2,"We think the Marketing group will be understaffed at launch",3,80,closed,NULL,schedule,yellow,NULL
