action_id,project_id,project_name,action_description,action_status,action_gyr_status,decision_date,change_identifier,change_status,change_reason
60,4,"Office Move",done,open,green,2022-05-25,CR7,investigating,"Not enough resources made available for testing"
60,4,"Office Move",done,open,green,2022-05-25,CR1,declined,"We may be having some scheduling issues with tech group around testing"
60,4,"Office Move",done,open,green,2022-05-25,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
60,4,"Office Move",done,open,green,2022-05-25,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
60,4,"Office Move",done,open,green,2022-05-25,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
60,4,"Office Move",done,open,green,2022-05-25,CR5,approved,"Added functionality to VDT"
60,4,"Office Move",done,open,green,2022-05-25,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
60,4,"Office Move",done,open,green,2022-05-25,CR7,investigating,"Not enough resources made available for testing"
60,4,"Office Move",done,open,green,2022-05-25,CR1,declined,"We may be having some scheduling issues with tech group around testing"
60,4,"Office Move",done,open,green,2022-05-25,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
60,4,"Office Move",done,open,green,2022-05-25,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
60,4,"Office Move",done,open,green,2022-05-25,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
60,4,"Office Move",done,open,green,2022-05-25,CR5,approved,"Added functionality to VDT"
60,4,"Office Move",done,open,green,2022-05-25,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
60,4,"Office Move",done,open,green,2022-05-25,CR7,investigating,"Not enough resources made available for testing"
60,4,"Office Move",done,closed,green,2022-05-25,CR1,declined,"We may be having some scheduling issues with tech group around testing"
60,4,"Office Move",done,closed,green,2022-05-25,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
60,4,"Office Move",done,closed,green,2022-05-25,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
60,4,"Office Move",done,closed,green,2022-05-25,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
60,4,"Office Move",done,closed,green,2022-05-25,CR5,approved,"Added functionality to VDT"
60,4,"Office Move",done,closed,green,2022-05-25,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
60,4,"Office Move",done,closed,green,2022-05-25,CR7,investigating,"Not enough resources made available for testing"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR1,declined,"We may be having some scheduling issues with tech group around testing"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR5,approved,"Added functionality to VDT"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR7,investigating,"Not enough resources made available for testing"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR1,declined,"We may be having some scheduling issues with tech group around testing"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR5,approved,"Added functionality to VDT"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR7,investigating,"Not enough resources made available for testing"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR1,declined,"We may be having some scheduling issues with tech group around testing"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR5,approved,"Added functionality to VDT"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR7,investigating,"Not enough resources made available for testing"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR1,declined,"We may be having some scheduling issues with tech group around testing"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR5,approved,"Added functionality to VDT"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR7,investigating,"Not enough resources made available for testing"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR1,declined,"We may be having some scheduling issues with tech group around testing"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR5,approved,"Added functionality to VDT"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR7,investigating,"Not enough resources made available for testing"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR1,declined,"We may be having some scheduling issues with tech group around testing"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR5,approved,"Added functionality to VDT"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR7,investigating,"Not enough resources made available for testing"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR1,declined,"We may be having some scheduling issues with tech group around testing"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR5,approved,"Added functionality to VDT"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR7,investigating,"Not enough resources made available for testing"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR1,declined,"We may be having some scheduling issues with tech group around testing"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR5,approved,"Added functionality to VDT"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR7,investigating,"Not enough resources made available for testing"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR1,declined,"We may be having some scheduling issues with tech group around testing"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR5,approved,"Added functionality to VDT"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
61,4,"Office Move","still need to call contractor and builder",open,green,2022-04-11,CR7,investigating,"Not enough resources made available for testing"
61,4,"Office Move","still need to call contractor and builder",open,red,2022-04-11,CR1,declined,"We may be having some scheduling issues with tech group around testing"
61,4,"Office Move","still need to call contractor and builder",open,red,2022-04-11,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
61,4,"Office Move","still need to call contractor and builder",open,red,2022-04-11,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
61,4,"Office Move","still need to call contractor and builder",open,red,2022-04-11,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
61,4,"Office Move","still need to call contractor and builder",open,red,2022-04-11,CR5,approved,"Added functionality to VDT"
61,4,"Office Move","still need to call contractor and builder",open,red,2022-04-11,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
61,4,"Office Move","still need to call contractor and builder",open,red,2022-04-11,CR7,investigating,"Not enough resources made available for testing"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR1,declined,"We may be having some scheduling issues with tech group around testing"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR5,approved,"Added functionality to VDT"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR7,investigating,"Not enough resources made available for testing"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR1,declined,"We may be having some scheduling issues with tech group around testing"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR5,approved,"Added functionality to VDT"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR7,investigating,"Not enough resources made available for testing"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR1,declined,"We may be having some scheduling issues with tech group around testing"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR5,approved,"Added functionality to VDT"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR7,investigating,"Not enough resources made available for testing"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR1,declined,"We may be having some scheduling issues with tech group around testing"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR5,approved,"Added functionality to VDT"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR7,investigating,"Not enough resources made available for testing"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR1,declined,"We may be having some scheduling issues with tech group around testing"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR5,approved,"Added functionality to VDT"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR7,investigating,"Not enough resources made available for testing"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR1,declined,"We may be having some scheduling issues with tech group around testing"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR5,approved,"Added functionality to VDT"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR7,investigating,"Not enough resources made available for testing"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR1,declined,"We may be having some scheduling issues with tech group around testing"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR5,approved,"Added functionality to VDT"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
62,4,"Office Move","not much progress made but still moving forward",open,green,NULL,CR7,investigating,"Not enough resources made available for testing"
62,4,"Office Move","not much progress made but still moving forward",open,yellow,NULL,CR1,declined,"We may be having some scheduling issues with tech group around testing"
62,4,"Office Move","not much progress made but still moving forward",open,yellow,NULL,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
62,4,"Office Move","not much progress made but still moving forward",open,yellow,NULL,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
62,4,"Office Move","not much progress made but still moving forward",open,yellow,NULL,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
62,4,"Office Move","not much progress made but still moving forward",open,yellow,NULL,CR5,approved,"Added functionality to VDT"
62,4,"Office Move","not much progress made but still moving forward",open,yellow,NULL,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
62,4,"Office Move","not much progress made but still moving forward",open,yellow,NULL,CR7,investigating,"Not enough resources made available for testing"
63,4,"Office Move","working on it",open,green,2022-03-31,CR1,declined,"We may be having some scheduling issues with tech group around testing"
63,4,"Office Move","working on it",open,green,2022-03-31,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
63,4,"Office Move","working on it",open,green,2022-03-31,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
63,4,"Office Move","working on it",open,green,2022-03-31,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
63,4,"Office Move","working on it",open,green,2022-03-31,CR5,approved,"Added functionality to VDT"
63,4,"Office Move","working on it",open,green,2022-03-31,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
63,4,"Office Move","working on it",open,green,2022-03-31,CR7,investigating,"Not enough resources made available for testing"
63,4,"Office Move","working on it",open,green,2022-03-31,CR1,declined,"We may be having some scheduling issues with tech group around testing"
63,4,"Office Move","working on it",open,green,2022-03-31,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
63,4,"Office Move","working on it",open,green,2022-03-31,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
63,4,"Office Move","working on it",open,green,2022-03-31,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
63,4,"Office Move","working on it",open,green,2022-03-31,CR5,approved,"Added functionality to VDT"
63,4,"Office Move","working on it",open,green,2022-03-31,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
63,4,"Office Move","working on it",open,green,2022-03-31,CR7,investigating,"Not enough resources made available for testing"
63,4,"Office Move","working on it",open,green,2022-03-31,CR1,declined,"We may be having some scheduling issues with tech group around testing"
63,4,"Office Move","working on it",open,green,2022-03-31,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
63,4,"Office Move","working on it",open,green,2022-03-31,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
63,4,"Office Move","working on it",open,green,2022-03-31,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
63,4,"Office Move","working on it",open,green,2022-03-31,CR5,approved,"Added functionality to VDT"
63,4,"Office Move","working on it",open,green,2022-03-31,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
63,4,"Office Move","working on it",open,green,2022-03-31,CR7,investigating,"Not enough resources made available for testing"
63,4,"Office Move","working on it",open,green,2022-03-31,CR1,declined,"We may be having some scheduling issues with tech group around testing"
63,4,"Office Move","working on it",open,green,2022-03-31,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
63,4,"Office Move","working on it",open,green,2022-03-31,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
63,4,"Office Move","working on it",open,green,2022-03-31,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
63,4,"Office Move","working on it",open,green,2022-03-31,CR5,approved,"Added functionality to VDT"
63,4,"Office Move","working on it",open,green,2022-03-31,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
63,4,"Office Move","working on it",open,green,2022-03-31,CR7,investigating,"Not enough resources made available for testing"
63,4,"Office Move","working on it",open,green,2022-03-31,CR1,declined,"We may be having some scheduling issues with tech group around testing"
63,4,"Office Move","working on it",open,green,2022-03-31,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
63,4,"Office Move","working on it",open,green,2022-03-31,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
63,4,"Office Move","working on it",open,green,2022-03-31,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
63,4,"Office Move","working on it",open,green,2022-03-31,CR5,approved,"Added functionality to VDT"
63,4,"Office Move","working on it",open,green,2022-03-31,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
63,4,"Office Move","working on it",open,green,2022-03-31,CR7,investigating,"Not enough resources made available for testing"
63,4,"Office Move","working on it",open,green,2022-03-31,CR1,declined,"We may be having some scheduling issues with tech group around testing"
63,4,"Office Move","working on it",open,green,2022-03-31,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
63,4,"Office Move","working on it",open,green,2022-03-31,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
63,4,"Office Move","working on it",open,green,2022-03-31,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
63,4,"Office Move","working on it",open,green,2022-03-31,CR5,approved,"Added functionality to VDT"
63,4,"Office Move","working on it",open,green,2022-03-31,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
63,4,"Office Move","working on it",open,green,2022-03-31,CR7,investigating,"Not enough resources made available for testing"
63,4,"Office Move","working on it",open,green,2022-03-31,CR1,declined,"We may be having some scheduling issues with tech group around testing"
63,4,"Office Move","working on it",open,green,2022-03-31,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
63,4,"Office Move","working on it",open,green,2022-03-31,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
63,4,"Office Move","working on it",open,green,2022-03-31,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
63,4,"Office Move","working on it",open,green,2022-03-31,CR5,approved,"Added functionality to VDT"
63,4,"Office Move","working on it",open,green,2022-03-31,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
63,4,"Office Move","working on it",open,green,2022-03-31,CR7,investigating,"Not enough resources made available for testing"
63,4,"Office Move","working on it",open,green,2022-03-31,CR1,declined,"We may be having some scheduling issues with tech group around testing"
63,4,"Office Move","working on it",open,green,2022-03-31,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
63,4,"Office Move","working on it",open,green,2022-03-31,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
63,4,"Office Move","working on it",open,green,2022-03-31,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
63,4,"Office Move","working on it",open,green,2022-03-31,CR5,approved,"Added functionality to VDT"
63,4,"Office Move","working on it",open,green,2022-03-31,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
63,4,"Office Move","working on it",open,green,2022-03-31,CR7,investigating,"Not enough resources made available for testing"
63,4,"Office Move","working on it",open,green,2022-03-31,CR1,declined,"We may be having some scheduling issues with tech group around testing"
63,4,"Office Move","working on it",open,green,2022-03-31,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
63,4,"Office Move","working on it",open,green,2022-03-31,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
63,4,"Office Move","working on it",open,green,2022-03-31,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
63,4,"Office Move","working on it",open,green,2022-03-31,CR5,approved,"Added functionality to VDT"
63,4,"Office Move","working on it",open,green,2022-03-31,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
63,4,"Office Move","working on it",open,green,2022-03-31,CR7,investigating,"Not enough resources made available for testing"
63,4,"Office Move","working on it",open,green,2022-03-31,CR1,declined,"We may be having some scheduling issues with tech group around testing"
63,4,"Office Move","working on it",open,green,2022-03-31,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
63,4,"Office Move","working on it",open,green,2022-03-31,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
63,4,"Office Move","working on it",open,green,2022-03-31,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
63,4,"Office Move","working on it",open,green,2022-03-31,CR5,approved,"Added functionality to VDT"
63,4,"Office Move","working on it",open,green,2022-03-31,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
63,4,"Office Move","working on it",open,green,2022-03-31,CR7,investigating,"Not enough resources made available for testing"
64,17,"ODOT 6.17 Maintenance 2022",Disregarded,open,green,2022-04-02,NULL,NULL,NULL
64,17,"ODOT 6.17 Maintenance 2022",Disregarded,open,green,2022-04-02,NULL,NULL,NULL
64,17,"ODOT 6.17 Maintenance 2022",Disregarded,open,green,2022-04-02,NULL,NULL,NULL
64,17,"ODOT 6.17 Maintenance 2022",Disregarded,open,green,2022-04-02,NULL,NULL,NULL
64,17,"ODOT 6.17 Maintenance 2022",Disregarded,closed,green,2022-04-02,NULL,NULL,NULL
65,4,"Office Move",done,open,green,NULL,CR1,declined,"We may be having some scheduling issues with tech group around testing"
65,4,"Office Move",done,open,green,NULL,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
65,4,"Office Move",done,open,green,NULL,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
65,4,"Office Move",done,open,green,NULL,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
65,4,"Office Move",done,open,green,NULL,CR5,approved,"Added functionality to VDT"
65,4,"Office Move",done,open,green,NULL,CR6,declined,"Did not consider the support costs (first year) in the originally approved budget"
65,4,"Office Move",done,open,green,NULL,CR7,investigating,"Not enough resources made available for testing"
65,4,"Office Move",done,open,green,NULL,CR1,declined,"We may be having some scheduling issues with tech group around testing"
65,4,"Office Move",done,open,green,NULL,CR2,investigating,"New scope added from the sponsor and this is something that they feel is a priority for this project."
65,4,"Office Move",done,open,green,NULL,CR3,submitted,"Need more funds to license the new technology not anticipated in plan"
65,4,"Office Move",done,open,green,NULL,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
