risk_id,project_id,project_name,risk_identifier,risk_statement,risk_impact,risk_probability,risk_status,mitigation_description,gyr_constraint,gyr_status,contingency_description
7,2,Virtual Desk Top Install,R1,There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.,4,50,open,this is something that can be managed,overall,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
7,2,Virtual Desk Top Install,R1,There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.,4,50,open,this is something that can be managed,schedule,yellow,conmtingency is iimpotandt and we need to have the information available to us when needed
7,2,Virtual Desk Top Install,R1,There is a risk that the heavy rainfall in the coming season may wipe out the network lines and our communication and video meetings will be limited.,4,50,open,this is something that can be managed,schedule,yellow,contingency work will include putting together a change request if this actually does happen and have a effect on the project
8,3,Software Development,R1,there is a possibility that the design does not have enough detail for the manufacturing group to use it to ensure the machinery has been set properly,3,65,open,,overall,green,
8,3,Software Development,R1,there is a possibility that the design does not have enough detail for the manufacturing group to use it to ensure the machinery has been set properly,3,65,open,,scope,green,
8,3,Software Development,R1,there is a possibility that the design does not have enough detail for the manufacturing group to use it to ensure the machinery has been set properly,3,65,open,,budget,green,
8,3,Software Development,R1,there is a possibility that the design does not have enough detail for the manufacturing group to use it to ensure the machinery has been set properly,3,65,open,,schedule,green,
8,3,Software Development,R1,there is a possibility that the design does not have enough detail for the manufacturing group to use it to ensure the machinery has been set properly,3,65,open,,overall,red,
8,3,Software Development,R1,there is a possibility that the design does not have enough detail for the manufacturing group to use it to ensure the machinery has been set properly,3,65,open,,scope,yellow,
8,3,Software Development,R1,there is a possibility that the design does not have enough detail for the manufacturing group to use it to ensure the machinery has been set properly,3,65,open,,schedule,yellow,
8,3,Software Development,R1,there is a possibility that the design does not have enough detail for the manufacturing group to use it to ensure the machinery has been set properly,3,65,open,,budget,red,
8,3,Software Development,R1,there is a possibility that the design does not have enough detail for the manufacturing group to use it to ensure the machinery has been set properly,3,65,open,,overall,yellow,
8,3,Software Development,R1,there is a possibility that the design does not have enough detail for the manufacturing group to use it to ensure the machinery has been set properly,3,65,open,,overall,green,
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,overall,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,scope,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,budget,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,schedule,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,overall,yellow,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,scope,yellow,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,schedule,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,budget,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,overall,red,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,schedule,red,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,scope,yellow,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,overall,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,schedule,yellow,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,scope,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,overall,yellow,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,risk,yellow,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,technology,red,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,other,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,resources,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,resources,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,risk,yellow,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,technology,yellow,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,other,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,other,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,scope,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,scope,yellow,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,schedule,red,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,schedule,red,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,schedule,red,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,overall,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,schedule,yellow,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,technology,yellow,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,scope,green,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,overall,yellow,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,scope,yellow,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,other,yellow,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,quality,red,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,quality,red,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
9,4,Office Move,R7,There is a risk that our support staff on this project team may have more priority work later on the schedule and the prioject work may fall behind.,3,80,open,we need to do something to reduce the probability of this occurring,overall,red,"we will need to plan for the risk , not only occurring but the risk also having an impact on the project"
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,overall,green,
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,scope,green,
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,budget,green,
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,schedule,green,
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,overall,yellow,
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,scope,green,
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,schedule,red,
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,budget,red,
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,overall,green,
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,schedule,yellow,
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,communication,yellow,
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,procurement,yellow,
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,overall,yellow,
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,resources,yellow,
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,resources,red,
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,communication,green,
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,procurement,green,
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,overall,green,
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,overall,red,
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,overall,yellow,
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,budget,green,
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,schedule,yellow,
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,overall,red,
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,schedule,red,
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,resources,red,
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,overall,yellow,
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,resources,yellow,
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,other,green,
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,other,green,
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,overall,green,
10,2,Virtual Desk Top Install,R2,We think the Marketing group will be understaffed at launch,3,80,closed,,schedule,yellow,
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,overall,green,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,overall,green,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,overall,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,scope,green,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,scope,green,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,scope,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,budget,green,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,budget,green,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,budget,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,schedule,green,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,schedule,green,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,schedule,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,overall,yellow,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,overall,yellow,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,overall,yellow,contingency work will include putting together a change request if this actually does happen and have a effect on the project
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,scope,green,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,scope,green,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,scope,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,schedule,red,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,schedule,red,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,schedule,red,contingency work will include putting together a change request if this actually does happen and have a effect on the project
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,budget,red,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,budget,red,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,budget,red,contingency work will include putting together a change request if this actually does happen and have a effect on the project
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,overall,green,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,overall,green,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,overall,green,contingency work will include putting together a change request if this actually does happen and have a effect on the project
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,schedule,yellow,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,schedule,yellow,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,schedule,yellow,contingency work will include putting together a change request if this actually does happen and have a effect on the project
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,communication,yellow,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,communication,yellow,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,communication,yellow,contingency work will include putting together a change request if this actually does happen and have a effect on the project
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,procurement,yellow,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,procurement,yellow,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,procurement,yellow,contingency work will include putting together a change request if this actually does happen and have a effect on the project
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,overall,yellow,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,overall,yellow,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,overall,yellow,contingency work will include putting together a change request if this actually does happen and have a effect on the project
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,resources,yellow,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,resources,yellow,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,resources,yellow,contingency work will include putting together a change request if this actually does happen and have a effect on the project
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,resources,red,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,resources,red,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,resources,red,contingency work will include putting together a change request if this actually does happen and have a effect on the project
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,communication,green,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
11,2,Virtual Desk Top Install,R3,resources from install group may not be available when sked to install network,5,50,closed,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.,communication,green,Priorities that need to be done. The 1st priority is putting together all the data thatâs required for the demo project. Then we need an overview list of the other short demos that we could use.
