action_id,project_id,project_name,action_description,action_status,action_gyr_status,decision_date,change_identifier,change_status,change_reason
62,4,Office Move,not much progress made but still moving forward,open,green,1970-01-01,CR1,declined,We may be having some scheduling issues with tech group around testing
62,4,Office Move,not much progress made but still moving forward,open,green,1970-01-01,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
62,4,Office Move,not much progress made but still moving forward,open,green,1970-01-01,CR3,submitted,Need more funds to license the new technology not anticipated in plan
62,4,Office Move,not much progress made but still moving forward,open,green,1970-01-01,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
62,4,Office Move,not much progress made but still moving forward,open,green,1970-01-01,CR5,approved,Added functionality to VDT
62,4,Office Move,not much progress made but still moving forward,open,green,1970-01-01,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
62,4,Office Move,not much progress made but still moving forward,open,green,1970-01-01,CR7,investigating,Not enough resources made available for testing
62,4,Office Move,not much progress made but still moving forward,open,green,1970-01-01,CR1,declined,We may be having some scheduling issues with tech group around testing
62,4,Office Move,not much progress made but still moving forward,open,green,1970-01-01,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
62,4,Office Move,not much progress made but still moving forward,open,green,1970-01-01,CR3,submitted,Need more funds to license the new technology not anticipated in plan
62,4,Office Move,not much progress made but still moving forward,open,green,1970-01-01,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
62,4,Office Move,not much progress made but still moving forward,open,green,1970-01-01,CR5,approved,Added functionality to VDT
62,4,Office Move,not much progress made but still moving forward,open,green,1970-01-01,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
62,4,Office Move,not much progress made but still moving forward,open,green,1970-01-01,CR7,investigating,Not enough resources made available for testing
62,4,Office Move,not much progress made but still moving forward,open,yellow,1970-01-01,CR1,declined,We may be having some scheduling issues with tech group around testing
62,4,Office Move,not much progress made but still moving forward,open,yellow,1970-01-01,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
62,4,Office Move,not much progress made but still moving forward,open,yellow,1970-01-01,CR3,submitted,Need more funds to license the new technology not anticipated in plan
62,4,Office Move,not much progress made but still moving forward,open,yellow,1970-01-01,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
62,4,Office Move,not much progress made but still moving forward,open,yellow,1970-01-01,CR5,approved,Added functionality to VDT
62,4,Office Move,not much progress made but still moving forward,open,yellow,1970-01-01,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
62,4,Office Move,not much progress made but still moving forward,open,yellow,1970-01-01,CR7,investigating,Not enough resources made available for testing
63,4,Office Move,working on it,open,green,2022-03-31,CR1,declined,We may be having some scheduling issues with tech group around testing
63,4,Office Move,working on it,open,green,2022-03-31,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
63,4,Office Move,working on it,open,green,2022-03-31,CR3,submitted,Need more funds to license the new technology not anticipated in plan
63,4,Office Move,working on it,open,green,2022-03-31,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
63,4,Office Move,working on it,open,green,2022-03-31,CR5,approved,Added functionality to VDT
63,4,Office Move,working on it,open,green,2022-03-31,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
63,4,Office Move,working on it,open,green,2022-03-31,CR7,investigating,Not enough resources made available for testing
63,4,Office Move,working on it,open,green,2022-03-31,CR1,declined,We may be having some scheduling issues with tech group around testing
63,4,Office Move,working on it,open,green,2022-03-31,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
63,4,Office Move,working on it,open,green,2022-03-31,CR3,submitted,Need more funds to license the new technology not anticipated in plan
63,4,Office Move,working on it,open,green,2022-03-31,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
63,4,Office Move,working on it,open,green,2022-03-31,CR5,approved,Added functionality to VDT
63,4,Office Move,working on it,open,green,2022-03-31,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
63,4,Office Move,working on it,open,green,2022-03-31,CR7,investigating,Not enough resources made available for testing
63,4,Office Move,working on it,open,green,2022-03-31,CR1,declined,We may be having some scheduling issues with tech group around testing
63,4,Office Move,working on it,open,green,2022-03-31,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
63,4,Office Move,working on it,open,green,2022-03-31,CR3,submitted,Need more funds to license the new technology not anticipated in plan
63,4,Office Move,working on it,open,green,2022-03-31,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
63,4,Office Move,working on it,open,green,2022-03-31,CR5,approved,Added functionality to VDT
63,4,Office Move,working on it,open,green,2022-03-31,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
63,4,Office Move,working on it,open,green,2022-03-31,CR7,investigating,Not enough resources made available for testing
63,4,Office Move,working on it,open,green,2022-03-31,CR1,declined,We may be having some scheduling issues with tech group around testing
63,4,Office Move,working on it,open,green,2022-03-31,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
63,4,Office Move,working on it,open,green,2022-03-31,CR3,submitted,Need more funds to license the new technology not anticipated in plan
63,4,Office Move,working on it,open,green,2022-03-31,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
63,4,Office Move,working on it,open,green,2022-03-31,CR5,approved,Added functionality to VDT
63,4,Office Move,working on it,open,green,2022-03-31,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
63,4,Office Move,working on it,open,green,2022-03-31,CR7,investigating,Not enough resources made available for testing
63,4,Office Move,working on it,open,green,2022-03-31,CR1,declined,We may be having some scheduling issues with tech group around testing
63,4,Office Move,working on it,open,green,2022-03-31,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
63,4,Office Move,working on it,open,green,2022-03-31,CR3,submitted,Need more funds to license the new technology not anticipated in plan
63,4,Office Move,working on it,open,green,2022-03-31,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
63,4,Office Move,working on it,open,green,2022-03-31,CR5,approved,Added functionality to VDT
63,4,Office Move,working on it,open,green,2022-03-31,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
63,4,Office Move,working on it,open,green,2022-03-31,CR7,investigating,Not enough resources made available for testing
63,4,Office Move,working on it,open,green,2022-03-31,CR1,declined,We may be having some scheduling issues with tech group around testing
63,4,Office Move,working on it,open,green,2022-03-31,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
63,4,Office Move,working on it,open,green,2022-03-31,CR3,submitted,Need more funds to license the new technology not anticipated in plan
63,4,Office Move,working on it,open,green,2022-03-31,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
63,4,Office Move,working on it,open,green,2022-03-31,CR5,approved,Added functionality to VDT
63,4,Office Move,working on it,open,green,2022-03-31,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
63,4,Office Move,working on it,open,green,2022-03-31,CR7,investigating,Not enough resources made available for testing
63,4,Office Move,working on it,open,green,2022-03-31,CR1,declined,We may be having some scheduling issues with tech group around testing
63,4,Office Move,working on it,open,green,2022-03-31,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
63,4,Office Move,working on it,open,green,2022-03-31,CR3,submitted,Need more funds to license the new technology not anticipated in plan
63,4,Office Move,working on it,open,green,2022-03-31,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
63,4,Office Move,working on it,open,green,2022-03-31,CR5,approved,Added functionality to VDT
63,4,Office Move,working on it,open,green,2022-03-31,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
63,4,Office Move,working on it,open,green,2022-03-31,CR7,investigating,Not enough resources made available for testing
63,4,Office Move,working on it,open,green,2022-03-31,CR1,declined,We may be having some scheduling issues with tech group around testing
63,4,Office Move,working on it,open,green,2022-03-31,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
63,4,Office Move,working on it,open,green,2022-03-31,CR3,submitted,Need more funds to license the new technology not anticipated in plan
63,4,Office Move,working on it,open,green,2022-03-31,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
63,4,Office Move,working on it,open,green,2022-03-31,CR5,approved,Added functionality to VDT
63,4,Office Move,working on it,open,green,2022-03-31,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
63,4,Office Move,working on it,open,green,2022-03-31,CR7,investigating,Not enough resources made available for testing
63,4,Office Move,working on it,open,green,2022-03-31,CR1,declined,We may be having some scheduling issues with tech group around testing
63,4,Office Move,working on it,open,green,2022-03-31,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
63,4,Office Move,working on it,open,green,2022-03-31,CR3,submitted,Need more funds to license the new technology not anticipated in plan
63,4,Office Move,working on it,open,green,2022-03-31,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
63,4,Office Move,working on it,open,green,2022-03-31,CR5,approved,Added functionality to VDT
63,4,Office Move,working on it,open,green,2022-03-31,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
63,4,Office Move,working on it,open,green,2022-03-31,CR7,investigating,Not enough resources made available for testing
63,4,Office Move,working on it,open,green,2022-03-31,CR1,declined,We may be having some scheduling issues with tech group around testing
63,4,Office Move,working on it,open,green,2022-03-31,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
63,4,Office Move,working on it,open,green,2022-03-31,CR3,submitted,Need more funds to license the new technology not anticipated in plan
63,4,Office Move,working on it,open,green,2022-03-31,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
63,4,Office Move,working on it,open,green,2022-03-31,CR5,approved,Added functionality to VDT
63,4,Office Move,working on it,open,green,2022-03-31,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
63,4,Office Move,working on it,open,green,2022-03-31,CR7,investigating,Not enough resources made available for testing
64,17,ODOT 6.17 Maintenance 2022,Disregarded,open,green,2022-04-02,No change identifier provided,No change status provided,No reason provided
64,17,ODOT 6.17 Maintenance 2022,Disregarded,open,green,2022-04-02,No change identifier provided,No change status provided,No reason provided
64,17,ODOT 6.17 Maintenance 2022,Disregarded,open,green,2022-04-02,No change identifier provided,No change status provided,No reason provided
64,17,ODOT 6.17 Maintenance 2022,Disregarded,open,green,2022-04-02,No change identifier provided,No change status provided,No reason provided
64,17,ODOT 6.17 Maintenance 2022,Disregarded,closed,green,2022-04-02,No change identifier provided,No change status provided,No reason provided
65,4,Office Move,done,open,green,1970-01-01,CR1,declined,We may be having some scheduling issues with tech group around testing
65,4,Office Move,done,open,green,1970-01-01,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
65,4,Office Move,done,open,green,1970-01-01,CR3,submitted,Need more funds to license the new technology not anticipated in plan
65,4,Office Move,done,open,green,1970-01-01,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
65,4,Office Move,done,open,green,1970-01-01,CR5,approved,Added functionality to VDT
65,4,Office Move,done,open,green,1970-01-01,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
65,4,Office Move,done,open,green,1970-01-01,CR7,investigating,Not enough resources made available for testing
65,4,Office Move,done,open,green,1970-01-01,CR1,declined,We may be having some scheduling issues with tech group around testing
65,4,Office Move,done,open,green,1970-01-01,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
65,4,Office Move,done,open,green,1970-01-01,CR3,submitted,Need more funds to license the new technology not anticipated in plan
65,4,Office Move,done,open,green,1970-01-01,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
65,4,Office Move,done,open,green,1970-01-01,CR5,approved,Added functionality to VDT
65,4,Office Move,done,open,green,1970-01-01,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
65,4,Office Move,done,open,green,1970-01-01,CR7,investigating,Not enough resources made available for testing
65,4,Office Move,done,open,green,1970-01-01,CR1,declined,We may be having some scheduling issues with tech group around testing
65,4,Office Move,done,open,green,1970-01-01,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
65,4,Office Move,done,open,green,1970-01-01,CR3,submitted,Need more funds to license the new technology not anticipated in plan
65,4,Office Move,done,open,green,1970-01-01,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
65,4,Office Move,done,open,green,1970-01-01,CR5,approved,Added functionality to VDT
65,4,Office Move,done,open,green,1970-01-01,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
65,4,Office Move,done,open,green,1970-01-01,CR7,investigating,Not enough resources made available for testing
65,4,Office Move,done,open,green,1970-01-01,CR1,declined,We may be having some scheduling issues with tech group around testing
65,4,Office Move,done,open,green,1970-01-01,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
65,4,Office Move,done,open,green,1970-01-01,CR3,submitted,Need more funds to license the new technology not anticipated in plan
65,4,Office Move,done,open,green,1970-01-01,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
65,4,Office Move,done,open,green,1970-01-01,CR5,approved,Added functionality to VDT
65,4,Office Move,done,open,green,1970-01-01,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
65,4,Office Move,done,open,green,1970-01-01,CR7,investigating,Not enough resources made available for testing
65,4,Office Move,done,open,green,1970-01-01,CR1,declined,We may be having some scheduling issues with tech group around testing
65,4,Office Move,done,open,green,1970-01-01,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
65,4,Office Move,done,open,green,1970-01-01,CR3,submitted,Need more funds to license the new technology not anticipated in plan
65,4,Office Move,done,open,green,1970-01-01,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
65,4,Office Move,done,open,green,1970-01-01,CR5,approved,Added functionality to VDT
65,4,Office Move,done,open,green,1970-01-01,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
65,4,Office Move,done,open,green,1970-01-01,CR7,investigating,Not enough resources made available for testing
65,4,Office Move,done,open,green,1970-01-01,CR1,declined,We may be having some scheduling issues with tech group around testing
65,4,Office Move,done,open,green,1970-01-01,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
65,4,Office Move,done,open,green,1970-01-01,CR3,submitted,Need more funds to license the new technology not anticipated in plan
65,4,Office Move,done,open,green,1970-01-01,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
65,4,Office Move,done,open,green,1970-01-01,CR5,approved,Added functionality to VDT
65,4,Office Move,done,open,green,1970-01-01,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
65,4,Office Move,done,open,green,1970-01-01,CR7,investigating,Not enough resources made available for testing
65,4,Office Move,done,open,green,1970-01-01,CR1,declined,We may be having some scheduling issues with tech group around testing
65,4,Office Move,done,open,green,1970-01-01,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
65,4,Office Move,done,open,green,1970-01-01,CR3,submitted,Need more funds to license the new technology not anticipated in plan
65,4,Office Move,done,open,green,1970-01-01,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
65,4,Office Move,done,open,green,1970-01-01,CR5,approved,Added functionality to VDT
65,4,Office Move,done,open,green,1970-01-01,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
65,4,Office Move,done,open,green,1970-01-01,CR7,investigating,Not enough resources made available for testing
65,4,Office Move,done,open,green,1970-01-01,CR1,declined,We may be having some scheduling issues with tech group around testing
65,4,Office Move,done,open,green,1970-01-01,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
65,4,Office Move,done,open,green,1970-01-01,CR3,submitted,Need more funds to license the new technology not anticipated in plan
65,4,Office Move,done,open,green,1970-01-01,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
65,4,Office Move,done,open,green,1970-01-01,CR5,approved,Added functionality to VDT
65,4,Office Move,done,open,green,1970-01-01,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
65,4,Office Move,done,open,green,1970-01-01,CR7,investigating,Not enough resources made available for testing
65,4,Office Move,done,closed,green,1970-01-01,CR1,declined,We may be having some scheduling issues with tech group around testing
65,4,Office Move,done,closed,green,1970-01-01,CR2,investigating,New scope added from the sponsor and this is something that they feel is a priority for this project.
65,4,Office Move,done,closed,green,1970-01-01,CR3,submitted,Need more funds to license the new technology not anticipated in plan
65,4,Office Move,done,closed,green,1970-01-01,CR4,declined,"Need to do this.
Use this link: http://www.umsl.edu/~sauterv/analysis/6840_f03_papers/frese/"
65,4,Office Move,done,closed,green,1970-01-01,CR5,approved,Added functionality to VDT
65,4,Office Move,done,closed,green,1970-01-01,CR6,declined,Did not consider the support costs (first year) in the originally approved budget
65,4,Office Move,done,closed,green,1970-01-01,CR7,investigating,Not enough resources made available for testing
67,56,Deck Construction #47,Get it Done,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
67,56,Deck Construction #47,Get it Done,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
67,56,Deck Construction #47,Get it Done,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
68,56,Deck Construction #47,Get it Done,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
68,56,Deck Construction #47,Get it Done,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
69,56,Deck Construction #47,this should be done today,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
69,56,Deck Construction #47,this should be done today,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
69,56,Deck Construction #47,this should be done today,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
69,56,Deck Construction #47,this should be done today,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
69,56,Deck Construction #47,this should be done today,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
69,56,Deck Construction #47,this should be done today,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
70,56,Deck Construction #47,still working on it,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
70,56,Deck Construction #47,still working on it,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
70,56,Deck Construction #47,still working on it,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
70,56,Deck Construction #47,still working on it,open,yellow,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
71,56,Deck Construction #47,all done,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
71,56,Deck Construction #47,all done,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
71,56,Deck Construction #47,all done,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
71,56,Deck Construction #47,all done,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
71,56,Deck Construction #47,all done,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
71,56,Deck Construction #47,all done,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
71,56,Deck Construction #47,all done,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
71,56,Deck Construction #47,all done,closed,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
72,56,Deck Construction #47,issues in getting this done,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
72,56,Deck Construction #47,issues in getting this done,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
72,56,Deck Construction #47,issues in getting this done,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
72,56,Deck Construction #47,issues in getting this done,open,red,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
73,60,ACEP Marketing Event,still going,open,green,1970-01-01,No change identifier provided,No change status provided,No reason provided
73,60,ACEP Marketing Event,still going,open,green,1970-01-01,No change identifier provided,No change status provided,No reason provided
74,60,ACEP Marketing Event,still doing this and need extension,open,green,1970-01-01,No change identifier provided,No change status provided,No reason provided
74,60,ACEP Marketing Event,still doing this and need extension,open,green,1970-01-01,No change identifier provided,No change status provided,No reason provided
75,56,Deck Construction #47,partially completed and will be done this week if I can get the meeting with the architect,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
75,56,Deck Construction #47,partially completed and will be done this week if I can get the meeting with the architect,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
75,56,Deck Construction #47,partially completed and will be done this week if I can get the meeting with the architect,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
75,56,Deck Construction #47,partially completed and will be done this week if I can get the meeting with the architect,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
75,56,Deck Construction #47,partially completed and will be done this week if I can get the meeting with the architect,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
75,56,Deck Construction #47,partially completed and will be done this week if I can get the meeting with the architect,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
75,56,Deck Construction #47,partially completed and will be done this week if I can get the meeting with the architect,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
75,56,Deck Construction #47,partially completed and will be done this week if I can get the meeting with the architect,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
75,56,Deck Construction #47,partially completed and will be done this week if I can get the meeting with the architect,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
75,56,Deck Construction #47,partially completed and will be done this week if I can get the meeting with the architect,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
76,5,Aram CRM,Test Update Description,open,green,2022-06-25,No change identifier provided,No change status provided,No reason provided
76,5,Aram CRM,Test Update Description,open,green,2022-06-25,No change identifier provided,No change status provided,No reason provided
76,5,Aram CRM,Test Update Description,open,green,2022-06-25,No change identifier provided,No change status provided,No reason provided
76,5,Aram CRM,Test Update Description,open,green,2022-06-25,No change identifier provided,No change status provided,No reason provided
76,5,Aram CRM,Test Update Description,open,green,2022-06-25,No change identifier provided,No change status provided,No reason provided
77,56,Deck Construction #47,hhhhhhhhhhhhhhhhhhhh,open,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
77,56,Deck Construction #47,hhhhhhhhhhhhhhhhhhhh,closed,green,1970-01-01,CR1,approved,resources not available in the planned timeframe to do the specific work required
78,60,ACEP Marketing Event,need to work on this,open,green,1970-01-01,No change identifier provided,No change status provided,No reason provided
78,60,ACEP Marketing Event,need to work on this,open,yellow,1970-01-01,No change identifier provided,No change status provided,No reason provided
80,64,Newark ESIP,Walkthrough completed,open,green,1970-01-01,CR1,investigating,Summer school will be held at GWC
80,64,Newark ESIP,Walkthrough completed,open,green,1970-01-01,CR2,approved,Shipping Delay and School Access
80,64,Newark ESIP,Walkthrough completed,open,green,1970-01-01,CR3,investigating,Client request
80,64,Newark ESIP,Walkthrough completed,open,green,1970-01-01,CR1,investigating,Summer school will be held at GWC
80,64,Newark ESIP,Walkthrough completed,open,green,1970-01-01,CR2,approved,Shipping Delay and School Access
80,64,Newark ESIP,Walkthrough completed,open,green,1970-01-01,CR3,investigating,Client request
80,64,Newark ESIP,Walkthrough completed,open,green,1970-01-01,CR1,investigating,Summer school will be held at GWC
80,64,Newark ESIP,Walkthrough completed,open,green,1970-01-01,CR2,approved,Shipping Delay and School Access
80,64,Newark ESIP,Walkthrough completed,open,green,1970-01-01,CR3,investigating,Client request
80,64,Newark ESIP,Walkthrough completed,closed,green,1970-01-01,CR1,investigating,Summer school will be held at GWC
80,64,Newark ESIP,Walkthrough completed,closed,green,1970-01-01,CR2,approved,Shipping Delay and School Access
80,64,Newark ESIP,Walkthrough completed,closed,green,1970-01-01,CR3,investigating,Client request
81,64,Newark ESIP,"Get quotes from contractors (Limbach, Binsky, McCloskey) for GWC work.",open,green,2022-04-26,CR1,investigating,Summer school will be held at GWC
81,64,Newark ESIP,"Get quotes from contractors (Limbach, Binsky, McCloskey) for GWC work.",open,green,2022-04-26,CR2,approved,Shipping Delay and School Access
81,64,Newark ESIP,"Get quotes from contractors (Limbach, Binsky, McCloskey) for GWC work.",open,green,2022-04-26,CR3,investigating,Client request
81,64,Newark ESIP,"Get quotes from contractors (Limbach, Binsky, McCloskey) for GWC work.",closed,green,2022-04-26,CR1,investigating,Summer school will be held at GWC
81,64,Newark ESIP,"Get quotes from contractors (Limbach, Binsky, McCloskey) for GWC work.",closed,green,2022-04-26,CR2,approved,Shipping Delay and School Access
81,64,Newark ESIP,"Get quotes from contractors (Limbach, Binsky, McCloskey) for GWC work.",closed,green,2022-04-26,CR3,investigating,Client request
82,64,Newark ESIP,Need valve info from AME and then McCloskey can provide a quote for valve replacement work,open,green,2022-05-18,CR1,investigating,Summer school will be held at GWC
82,64,Newark ESIP,Need valve info from AME and then McCloskey can provide a quote for valve replacement work,open,green,2022-05-18,CR2,approved,Shipping Delay and School Access
82,64,Newark ESIP,Need valve info from AME and then McCloskey can provide a quote for valve replacement work,open,green,2022-05-18,CR3,investigating,Client request
82,64,Newark ESIP,Need valve info from AME and then McCloskey can provide a quote for valve replacement work,closed,green,2022-05-18,CR1,investigating,Summer school will be held at GWC
82,64,Newark ESIP,Need valve info from AME and then McCloskey can provide a quote for valve replacement work,closed,green,2022-05-18,CR2,approved,Shipping Delay and School Access
82,64,Newark ESIP,Need valve info from AME and then McCloskey can provide a quote for valve replacement work,closed,green,2022-05-18,CR3,investigating,Client request
83,64,Newark ESIP,Need pricing breakout for UV and AHU work from ICC,open,green,2022-04-26,CR1,investigating,Summer school will be held at GWC
83,64,Newark ESIP,Need pricing breakout for UV and AHU work from ICC,open,green,2022-04-26,CR2,approved,Shipping Delay and School Access
83,64,Newark ESIP,Need pricing breakout for UV and AHU work from ICC,open,green,2022-04-26,CR3,investigating,Client request
83,64,Newark ESIP,Need pricing breakout for UV and AHU work from ICC,open,green,2022-04-26,CR1,investigating,Summer school will be held at GWC
83,64,Newark ESIP,Need pricing breakout for UV and AHU work from ICC,open,green,2022-04-26,CR2,approved,Shipping Delay and School Access
83,64,Newark ESIP,Need pricing breakout for UV and AHU work from ICC,open,green,2022-04-26,CR3,investigating,Client request
83,64,Newark ESIP,Need pricing breakout for UV and AHU work from ICC,open,green,2022-04-26,CR1,investigating,Summer school will be held at GWC
83,64,Newark ESIP,Need pricing breakout for UV and AHU work from ICC,open,green,2022-04-26,CR2,approved,Shipping Delay and School Access
83,64,Newark ESIP,Need pricing breakout for UV and AHU work from ICC,open,green,2022-04-26,CR3,investigating,Client request
83,64,Newark ESIP,Need pricing breakout for UV and AHU work from ICC,closed,green,2022-04-26,CR1,investigating,Summer school will be held at GWC
83,64,Newark ESIP,Need pricing breakout for UV and AHU work from ICC,closed,green,2022-04-26,CR2,approved,Shipping Delay and School Access
83,64,Newark ESIP,Need pricing breakout for UV and AHU work from ICC,closed,green,2022-04-26,CR3,investigating,Client request
84,72,Urban Clap,Login screen UX/UI,open,green,1970-01-01,No change identifier provided,No change status provided,No reason provided
85,69,Phase-Type Project,approval expected tomorrow,open,green,1970-01-01,CR1,investigating,Epic 2 Added functionality
